DateTime,AddedIPs,RemovedIPs
1605921649,41,48
1605925250,35,25
1605928837,44,56
1605932444,21,59
1605936042,29,54
1605939616,25,52
1605943211,26,47
1605946809,26,45
1605950434,37,57
1605954035,30,42
1605957612,20,39
1605961229,29,54
1605964839,15,55
1605968441,25,53
1605972072,33,40
1605975675,17,58
1605979313,25,61
1605982876,35,50
1605986434,19,101
1605990010,24,58
1605993616,20,64
1605997232,35,40
1606000808,27,50
1606004516,29,66
1606008018,29,72
1606011612,21,60
1606015213,17,64
1606018780,32,51
1606022376,23,48
1606025973,20,33
