DateTime,AddedIPs,RemovedIPs
1605353555,7,4
1605355526,11,12
1605357377,11,11
1605359306,14,0
1605361237,11,14
1605363168,12,13
1605365061,15,18
1605366986,7,14
1605368936,9,18
1605370835,9,8
1605372759,8,15
1605374714,14,8
1605377576,4,13
1605379484,11,16
1605381434,13,4
1605383347,11,18
1605385235,12,15
1605387137,22,0
1605389098,19,17
1605391010,17,15
1605392909,14,6
1605394849,21,18
1605396772,5,13
1605398680,12,15
1605400613,9,14
1605402526,16,17
1605405396,12,16
1605407305,19,7
1605409265,11,12
1605411146,12,0
1605413075,13,19
1605415954,11,21
1605417903,12,21
1605419779,15,11
1605421708,13,17
1605423649,8,11
1605426527,17,14
1605428429,12,18
1605430336,12,16
1605432287,13,16
1605435170,18,21
1605437073,12,16
1605439168,18,0
1605441146,16,0
1605443090,12,18
1605445967,9,29
1605448980,16,7
1605451015,7,21
1605454822,6,28
1605456765,13,15
1605458666,4,0
1605460587,9,4
1605462573,3,10
1605464449,9,17
1605466380,9,16
1605468315,14,25
1605470200,7,26
1605472105,6,19
1605474073,8,0
1605476021,8,20
1605477856,20,14
1605480749,20,23
1605482768,11,15
1605484852,17,20
1605486759,16,0
1605488675,14,26
1605490601,6,18
1605492504,17,0
1605494425,9,16
1605497302,14,14
1605500191,13,31
1605502131,12,22
1605504050,18,15
1605505934,14,0
1605507863,12,17
1605509835,9,14
1605513635,18,11
1605515563,12,0
1605517470,16,20
1605520617,19,17
1605522526,17,14
1605524416,17,13
1605526229,16,10
1605528287,12,20
1605530203,12,16
1605532104,4,18
1605533989,16,8
1605535944,15,17
1605539804,5,39
1605542685,7,22
1605544582,8,17
1605546774,8,31
1605548699,8,0
1605550590,6,7
1605552539,5,14
1605554444,7,11
1605556329,7,18
1605558313,10,12
1605561175,16,34
1605563080,16,0
1605564984,12,7
1605567893,16,13
1605569833,18,16
1605572672,15,13
1605575585,19,33
1605577481,20,8
1605579388,17,0
1605581331,14,10
1605583521,10,28
1605585389,17,14
1605587318,26,11
1605589263,15,0
1605591159,14,17
1605593078,15,15
1605595004,11,11
1605596901,19,0
1605598840,18,25
1605600739,22,0
1605603639,18,25
1605605554,7,15
1605607488,13,22
1605609379,7,11
1605612288,10,5
1605615145,17,19
1605618047,16,24
1605619960,8,18
1605621865,14,18
1605623781,11,0
1605626665,10,26
1605628612,13,11
1605630503,19,16
1605634382,7,23
1605638197,14,22
1605640132,10,0
1605642029,15,15
1605643977,15,15
1605645889,17,12
1605648738,16,17
1605650663,13,10
1605652621,11,24
1605654504,11,16
1605656438,11,15
1605660258,12,25
1605662183,22,13
1605664136,23,13
1605666041,12,5
1605668901,12,39
1605670844,16,0
1605672771,14,22
1605674650,11,14
1605676586,10,24
1605678532,14,0
1605681420,12,0
1605683306,9,7
1605686210,15,28
1605688357,6,23
1605690282,25,31
1605692200,12,0
1605694106,14,33
1605696043,11,0
1605697969,20,37
1605699864,13,0
1605701783,9,10
1605703728,9,0
1605705625,9,20
1605707546,15,18
1605709503,14,9
1605712399,9,27
1605714273,19,24
1605716181,9,0
1605718121,5,24
1605721017,10,16
1605722903,7,18
1605725853,18,42
1605727721,5,0
1605730579,9,30
1605732532,15,9
1605734428,8,0
1605736362,11,12
1605738291,12,12
1605740203,9,13
1605742108,7,12
1605744056,9,13
1605745961,10,27
1605747877,15,19
1605749805,9,14
1605751708,14,15
1605753616,13,0
1605755580,20,32
1605757468,14,0
1605759390,21,12
1605761328,15,33
1605763223,20,0
1605767083,15,39
1605768974,7,20
1605772131,23,27
1605774017,18,0
1605775938,20,18
1605780764,11,24
1605783678,14,11
1605786534,18,35
1605788447,12,13
1605790370,15,0
1605792291,14,19
1605795173,15,17
1605798048,3,33
1605799948,12,21
1605801876,5,16
1605804746,12,11
1605806702,7,9
1605808590,10,18
1605810505,13,13
1605813637,9,13
1605815565,13,26
1605818452,6,31
1605820370,13,19
1605824186,16,10
1605826147,13,9
1605829008,9,25
1605830932,14,14
1605832840,15,13
1605834795,8,11
1605836674,15,15
1605838578,16,17
1605840530,26,7
1605844345,19,22
1605846305,20,18
1605848189,21,20
1605852056,17,15
1605853942,9,12
1605855884,22,9
1605857825,8,23
1605859950,16,18
1605861867,15,16
1605863806,21,21
1605865722,11,0
1605868604,12,18
1605870488,10,15
1605873407,15,13
1605875345,6,8
1605878305,16,8
1605880380,13,24
1605884215,13,25
1605886126,12,9
1605889965,12,16
1605891862,8,9
1605893811,8,8
1605897630,9,11
1605899574,10,15
1605901471,19,12
1605903393,14,14
1605905351,12,19
1605907234,13,15
1605909149,8,6
1605911093,22,11
1605915910,17,29
1605917810,16,0
1605919704,15,13
1605921643,14,15
1605923589,16,6
1605925476,22,19
1605927427,26,0
1605929330,11,14
1605931237,17,13
1605933191,12,12
1605935068,17,14
1605937013,10,20
1605938928,12,8
1605943737,23,25
1605945649,20,14
1605947548,16,0
1605949724,26,11
1605952600,28,28
1605954513,11,0
1605957395,9,19
1605959323,9,9
1605962215,25,29
1605964120,12,16
1605966031,10,0
1605967974,11,24
1605969890,15,13
1605971820,34,10
1605973686,20,0
1605975610,12,12
1605977588,21,19
1605979484,18,0
1605982355,15,12
1605984265,13,8
1605986238,15,22
1605988102,19,0
1605990028,22,7
1605991967,15,34
1605993874,21,0
1605995789,15,11
1605998675,15,31
1606000605,17,22
1606005379,16,20
1606007559,14,20
1606009469,17,0
1606013312,23,43
1606017166,20,23
1606019093,23,18
1606020998,15,13
1606023877,18,15
1606025818,17,17
